category,question,answer
نصب اپلیکیشن,چرا نمیشه برنامه رو روی سیستم عامل مک نصب کرد؟,"دوست عزیز، سلام.
تعداد کاربرانی که از سیستم‌عامل مک استفاده می‌کنن، محدوده و به همین خاطر فرایند توسعه‌ش زمان‌ می‌بره.
البته در‌حال‌حاضر شما می‌تونید طاقچه رو از اپ استور دریافت و روی مک بوک‌تون نصب کنید اما توجه داشته باشید که این نسخه مخصوص استفاده روی موبایل هستش و برای سیستم عامل مک بهینه نشده.
در مورد نسخهٔ تحت وب طاقچه، به‌خاطر مسائلی که در زمینهٔ حفظ امنیت فایل‌ها در بستر وب وجود داره، برای رعایت حقوق ناشر و مؤلف، نمی‌تونیم دسترسی به فایل‌های پی‌دی‌اف رو فراهم کنیم. البته طاقچه در نسخه‌های اندروید، آی‌اواس و ویندوز هم در دسترسه.
ممنون از صبر و همراهی‌تون

اگه برای استفاده به مشکل خوردن:

دوست عزیز، سلام.

با توجه به اینکه نسخه‌ای که دریافت کردید مخصوص استفاده روی موبایل هستش و برای سیستم عامل مک بهینه نشده فرآیند رسیدگی به مشکلتون زمان‌بر هستش. ما مشکلتون رو برای بررسی دقیق‌تر به همکارانمون منتقل می‌کنیم و نتیجه رو بهتون اطلاع می‌دیم."
نصب اپلیکیشن,دانلود,"دوست عزیز، سلام.

نرم‌افزار ویندوز طاقچه به‌صورت پیش‌فرض روی ویندوز ۷ سرویس پک ۱ و ویندوز ۸.۱ کار می‌کنه، ولی بعضی سیستم‌ها به دلایل مختلف (مثل به‌روزنشدن سیستم عامل) نمی‌تونن نسخهٔ ویندوزی طاقچه رو اجرا کنن. اگه این مشکل براتون پیش اومد، پیشنهاد می‌کنیم فایل دات‌نت ۴.۸ رو از لینکش زیر دانلود و نصب کنید، بعد دوباره برنامه رو باز کنید.
https://cf.taaghche.com/download/windows/ndp48-x86-x64-allos-enu.exe

اگه همچنان مشکلی در اجرای طاقچه داشتید، به ما اطلاع بدید. ما مسئله رو به همکاران فنی‌مون ارجاع می‌دیم تا در سریع‌ترین زمان ممکن برطرفش کنن."
نصب اپلیکیشن,حداقل ورژنی که طاقچه پشتیبانی می‌کند,"آی‌اواس:

طاقچه روی دستگاه‌هایی با نسخهٔ ۱۳ به بعد آی‌اواس پشتیبانی می‌شه.

اندروید:

طاقچه روی دستگاه‌هایی با نسخهٔ ۵ به‌بعد اندروید پشتیبانی و به‌روز می‌شه. اگر دستگاه شما نسخهٔ قدیمی‌تری از اندروید داره، می‌تونید نسخهٔ زیر رو نصب کنید. این نسخه برای دسترسی شما به کتاب‌هاتون کافیه، اما قابلیت‌های جدیدتر و به‌روزرسانی‌های طاقچه در اون قرار نمی‌گیره.

https://taaghche.com/download"
نصب اپلیکیشن,زمانی که نیازه محل دریافت اپ رو بدونیم,"دوست عزیز، سلام.
برای اینکه بتونیم مسئله رو دقیق‌تر بررسی کنیم، لطفاً بهمون بگید که طاقچه رو از گوگل‌پلی دریافت کردید یا از طریق وب‌سایت طاقچه نسخهٔ مستقیم رو گرفتید؟"
نصب اپلیکیشن,زمانی که کاربر دکمه سابسکرایب را مشاهده نمی‌کند,"دوست عزیز، سلام.

در قدم اول از اتصال خود به اینترنت مطمئن بشید و بعد از خارج شدن از برنامه طاقچه دوبار روی دکمه هوم موبایل‌تون بزنید و در صفحه‌ای که نمایش داده میشه طاقچه رو ببندید.
در قدمی بعدی مجدد برنامه طاقچه رو باز کنید و در صفحه ورود چند ثانیه صبر کنید تا دکمه سابسکرایب رو مشاهده کنید.
در صورت وجود مشکل بهمون اطلاع بدید حتما پیگیری می‌کنیم."
نصب اپلیکیشن,زمانی که کاربر از سایت کتاب پی‌دی‌اف خریده و امکان مطالعه نداره,"دوست عزیز، سلام.
خریدتون موفق بوده. لطفاً اپلیکیشن طاقچه رو نصب کنید و با همین شماره/آدرس ایمیل وارد طاقچه بشید و به قسمت کتاب‌های من برید تا بتونید کتابتون رو مطالعه کنید. درحال‌حاضر امکان مطالعه کتاب‌های پی‌دی‌اف از طریق وب‌سایت وجود نداره."
نصب اپلیکیشن,افرادی که امکان به‌روز رسانی برنامه رو ندارن,"دوست عزیز، سلام.

متأسفانه امکان پشتیبانی از مشکلاتی که برای نسخهٔ‌های قدیمی طاقچه به وجود میاد برای ما وجود نداره و ممکن هستش که در نسخهٔ‌های قدیمی طاقچه که به‌روز نیستن با مشکلاتی مواجه بشید که با به‌روز رسانی برنامهٔ‌ رفع می‌شن.
"
نصب اپلیکیشن,نصب طاقچه روی شبیه‌ساز ویندوز,"دوست عزیز، سلام.

اپلیکیشن ویندوز طاقچه به دلیل مسائل امنیتی روی سیستم‌های «vm» و شبیه‌ساز ویندوز قابل استفاده نیست و امکان نصب طاقچه و مطالعهٔ کتاب‌ها در این حالت فراهم نیستش.
"
نصب اپلیکیشن,نصب طاقچه روی ویندوز سازمان‌ها,"دوست عزیز، سلام.
در‌حال‌حاضر، تمامی ارتباط نسخهٔ ویندوز طاقچه از طریق (htttps) و پورت (۴۴۳) با سرورهای طاقچه، درحال برقراری است."
نصب اپلیکیشن,نحوه تغییر رنگ پس زمینه برنامه,"اندروید:

دوست عزیز، سلام.
در صفحهٔ اصلی طاقچه، در نوار پایین، به بخش «حساب کاربری» برید. به سمت پایین بروید تا به قسمت «تنظیمات» برسید. در بخش «ظاهر برنامه» از بین حالت‌های موجود (روشن، تیره و کلاسیک) حالت مورد نظر خودتون رو انتخاب کنید و اون رو تغییر بدید.

آی‌او‌اس:

دوست عزیز، سلام.
این امکان در‌حال‌حاضر در نسخهٔ آی‌او‌اس طاقچه وجود ندارد اما حتماُ بازخوردتون رو به همکارانمون منتقل می‌کنیم تا در صورت امکان این ویژگی به نسخهٔ آی‌او‌اس برنامهٔ طاقچه اضافه گردد.
"
همکاری با طاقچه,چطور می‌‌توانم کتابم را در طاقچه منتشر کنم؟,"ناشر مولف:
دوست عزیز، سلام.
به‌خاطر اعتمادی که به مجموعهٔ طاقچه دارید، خوشحالیم و قدردان همراهی شما هستیم. طاقچه فقط با ناشرانی همکاری می‌کنه که مجوز رسمی از وزارت فرهنگ و ارشاد اسلامی داشته باشن. بنابراین لازمه با یکی از انتشارات‌های دارای مجوز قرارداد ببندید و از طریق اون انتشارات، برای انتشار کتاب خودتون توی طاقچه اقدام کنید.
انتشارات باید شابک و مجوزهای لازم رو برای کتاب شما بگیره. همین‌طور، باید با طاقچه قرارداد بسته باشه یا ببنده.
ما در «نشر سنجاق‌ طاقچه» این خدمات رو براتون انجام می‌دیم. نشر سنجاق زیرمجموعه طاقچه است و برای کمک به مولفان تاسیس شده. این نشر تمام خدمات مربوط به نشر و آماده‌سازی کتاب و فرآیند انتشار در طاقچه رو انجام میده. برای دریافت اطلاعات تکمیلی و ارتباط با این نشر از طریق وبسایت https://sanjagh.taaghche.com/ باهامون در ارتباط باشید."
همکاری با طاقچه,چطور می‌‌توانم کتابم را در طاقچه منتشر کنم؟ (ناشر),"ناشر:

سلام. از انتخاب طاقچه برای همکاری، خوشحالیم و قدردان اعتماد شما هستیم.
لطفاً با شمارهٔ‌ ۹۱۰۷۱۰۰۱ داخلی ۲ تماس بگیرید یا در تلگرام به شمارهٔ ۰۹۰۳۶۴۴۹۳۳۳ یا نامِ کاربری taaghche_publisher پیام بدید تا همکاران ما در تیم ارتباط با ناشران، راهنمایی‌تون بکنن."
همکاری با طاقچه,چطور می‌توانم برای تولید کتاب صوتی با طاقچه همکاری کنم؟,"دوست عزیز، سلام.

ما توی طاقچه محتوای صوتی «تولید» نمی‌کنیم. همهٔ کتاب‌های صوتی‌ای رو که روی طاقچه داریم، ناشران کتاب‌های صوتی تولید کرده‌ن."
